icm	trans
134.324548	0.23282
134.576564	0.23212
134.82858	0.23075
135.080596	0.22953
135.332612	0.22893
135.584628	0.22824
135.836644	0.22741
136.08866	0.22676
136.340676	0.22609
136.592692	0.22528
136.844708	0.22437
137.096724	0.22342
137.34874	0.22281
137.600756	0.22189
137.852772	0.22096
138.104788	0.22029
138.356804	0.21933
138.60882	0.21704
138.860836	0.21325
139.112852	0.21343
139.364868	0.21433
139.616884	0.21207
139.8689	0.21169
140.120916	0.21439
140.372932	0.2139
140.624948	0.21032
140.876964	0.20974
141.12898	0.21053
141.380996	0.20986
141.633012	0.2103
141.885028	0.21021
142.137044	0.20969
142.38906	0.20921
142.641076	0.20848
142.893092	0.20775
143.145108	0.20684
143.397124	0.20603
143.64914	0.2051
143.901156	0.20409
144.153172	0.20312
144.405188	0.20232
144.657204	0.20162
144.90922	0.20037
145.161236	0.1992
145.413252	0.19859
145.665268	0.19809
145.917284	0.19762
146.1693	0.19691
146.421316	0.19635
146.673332	0.19544
146.925348	0.19438
147.177364	0.19387
147.42938	0.19351
147.681396	0.19318
147.933412	0.19256
148.185428	0.19192
148.437444	0.1908
148.68946	0.18854
148.941476	0.18466
149.193492	0.18439
149.445508	0.18663
149.697524	0.18687
149.94954	0.18562
150.201556	0.18308
150.453572	0.17879
150.705588	0.17862
150.957604	0.17923
151.20962	0.17729
151.461636	0.1787
151.713652	0.18099
151.965668	0.18122
152.217684	0.18101
152.4697	0.18042
152.721716	0.17991
152.973732	0.17855
153.225748	0.17524
153.477764	0.1714
153.72978	0.17289
153.981796	0.174
154.233812	0.17409
154.485828	0.17363
154.737844	0.17304
154.98986	0.17269
155.241876	0.17232
155.493892	0.17157
155.745908	0.17067
155.997924	0.16998
156.24994	0.16874
156.501956	0.16798
156.753972	0.16811
157.005988	0.16782
157.258004	0.1669
157.51002	0.16427
157.762036	0.16071
158.014052	0.16124
158.266068	0.16367
158.518084	0.16451
158.7701	0.16399
159.022116	0.16363
159.274132	0.16385
159.526148	0.1638
159.778164	0.16312
160.03018	0.16188
160.282196	0.16088
160.534212	0.16042
160.786228	0.15975
161.038244	0.15912
161.29026	0.15838
161.542276	0.15749
161.794292	0.15659
162.046308	0.1558
162.298324	0.15511
162.55034	0.15446
162.802356	0.15352
163.054372	0.15265
163.306388	0.15182
163.558404	0.15122
163.81042	0.15066
164.062436	0.14985
164.314452	0.14921
164.566468	0.1484
164.818484	0.14734
165.0705	0.14653
165.322516	0.14587
165.574532	0.1451
165.826548	0.14421
166.078564	0.14305
166.33058	0.14187
166.582596	0.13987
166.834612	0.13889
167.086628	0.13933
167.338644	0.13887
167.59066	0.13838
167.842676	0.13787
168.094692	0.13724
168.346708	0.13637
168.598724	0.13557
168.85074	0.13463
169.102756	0.13345
169.354772	0.13243
169.606788	0.13126
169.858804	0.12941
170.11082	0.12789
170.362836	0.12505
170.614852	0.12226
170.866868	0.12193
171.118884	0.12163
171.3709	0.12102
171.622916	0.12021
171.874932	0.11996
172.126948	0.1204
172.378964	0.12139
172.63098	0.12297
172.882996	0.12539
173.135012	0.12803
173.387028	0.13164
173.639044	0.13747
173.89106	0.14254
174.143076	0.14716
174.395092	0.15104
174.647108	0.15368
174.899124	0.15539
175.15114	0.15626
175.403156	0.1562
175.655172	0.15517
175.907188	0.15297
176.159204	0.1516
176.41122	0.15182
176.663236	0.15105
176.915252	0.14984
177.167268	0.14768
177.419284	0.14363
177.6713	0.14248
177.923316	0.14386
178.175332	0.1436
178.427348	0.14283
178.679364	0.14212
178.93138	0.14142
179.183396	0.1403
179.435412	0.13921
179.687428	0.13821
179.939444	0.13747
180.19146	0.13685
180.443476	0.13565
180.695492	0.13458
180.947508	0.13335
181.199524	0.13041
181.45154	0.12829
181.703556	0.12971
181.955572	0.13
182.207588	0.12941
182.459604	0.12863
182.71162	0.12805
182.963636	0.12745
183.215652	0.12647
183.467668	0.12538
183.719684	0.12491
183.9717	0.12472
184.223716	0.12462
184.475732	0.12436
184.727748	0.12404
184.979764	0.12395
185.23178	0.12382
185.483796	0.12295
185.735812	0.12205
185.987828	0.12163
186.239844	0.12089
186.49186	0.12028
186.743876	0.11989
186.995892	0.11956
187.247908	0.11911
187.499924	0.11831
187.75194	0.1176
188.003956	0.115
188.255972	0.11249
188.507988	0.11379
188.760004	0.11491
189.01202	0.11414
189.264036	0.1164
189.516052	0.1207
189.768068	0.11784
190.020084	0.11524
190.2721	0.11346
190.524116	0.11213
190.776132	0.11197
191.028148	0.11152
191.280164	0.11115
191.53218	0.11041
191.784196	0.11002
192.036212	0.10977
192.288228	0.10961
192.540244	0.10873
192.79226	0.10822
193.044276	0.10696
193.296292	0.1049
193.548308	0.10436
193.800324	0.10518
194.05234	0.10484
194.304356	0.10287
194.556372	0.10337
194.808388	0.10457
195.060404	0.1048
195.31242	0.10432
195.564436	0.10336
195.816452	0.10272
196.068468	0.10273
196.320484	0.10269
196.5725	0.10233
196.824516	0.10233
197.076532	0.10213
197.328548	0.10104
197.580564	0.10032
197.83258	0.10076
198.084596	0.10059
198.336612	0.10023
198.588628	0.09993
198.840644	0.0992
199.09266	0.09825
199.344676	0.09748
199.596692	0.09647
199.848708	0.09486
200.100724	0.0952
200.35274	0.09562
200.604756	0.09525
200.856772	0.09534
201.108788	0.0951
201.360804	0.0943
201.61282	0.09334
201.864836	0.09255
202.116852	0.09037
202.368868	0.08576
202.620884	0.0787
202.8729	0.08321
203.124916	0.08664
203.376932	0.08788
203.628948	0.08839
203.880964	0.08866
204.13298	0.08883
204.384996	0.08896
204.637012	0.08877
204.889028	0.08849
205.141044	0.08828
205.39306	0.08779
205.645076	0.08724
205.897092	0.08701
206.149108	0.08687
206.401124	0.08614
206.65314	0.08567
206.905156	0.08551
207.157172	0.08522
207.409188	0.08501
207.661204	0.08475
207.91322	0.0839
208.165236	0.0819
208.417252	0.07901
208.669268	0.08017
208.921284	0.08158
209.1733	0.08217
209.425316	0.08185
209.677332	0.0813
209.929348	0.08102
210.181364	0.08099
210.43338	0.08073
210.685396	0.08023
210.937412	0.07998
211.189428	0.07985
211.441444	0.07957
211.69346	0.07916
211.945476	0.07883
212.197492	0.07827
212.449508	0.07697
212.701524	0.07635
212.95354	0.07683
213.205556	0.07663
213.457572	0.07619
213.709588	0.07539
213.961604	0.07471
214.21362	0.07471
214.465636	0.07413
214.717652	0.07435
214.969668	0.07445
215.221684	0.07422
215.4737	0.07441
215.725716	0.07402
215.977732	0.07353
216.229748	0.07322
216.481764	0.07278
216.73378	0.0724
216.985796	0.07214
217.237812	0.07171
217.489828	0.07132
217.741844	0.07102
217.99386	0.07065
218.245876	0.07034
218.497892	0.07005
218.749908	0.06945
219.001924	0.06873
219.25394	0.06816
219.505956	0.0678
219.757972	0.06763
220.009988	0.06739
220.262004	0.06714
220.51402	0.06706
220.766036	0.0668
221.018052	0.06623
221.270068	0.06524
221.522084	0.06374
221.7741	0.06322
222.026116	0.06438
222.278132	0.06493
222.530148	0.06474
222.782164	0.06418
223.03418	0.06381
223.286196	0.06379
223.538212	0.06314
223.790228	0.06259
224.042244	0.0633
224.29426	0.06419
224.546276	0.06256
224.798292	0.06011
225.050308	0.06003
225.302324	0.06001
225.55434	0.06014
225.806356	0.05973
226.058372	0.05746
226.310388	0.0557
226.562404	0.05718
226.81442	0.05792
227.066436	0.058
227.318452	0.05706
227.570468	0.05478
227.822484	0.0521
228.0745	0.05413
228.326516	0.05503
228.578532	0.05542
228.830548	0.0554
229.082564	0.05543
229.33458	0.05522
229.586596	0.05495
229.838612	0.05462
230.090628	0.05417
230.342644	0.05423
230.59466	0.05399
230.846676	0.05333
231.098692	0.05244
231.350708	0.05192
231.602724	0.05201
231.85474	0.05188
232.106756	0.05199
232.358772	0.05127
232.610788	0.05102
232.862804	0.0515
233.11482	0.05121
233.366836	0.05061
233.618852	0.05027
233.870868	0.05008
234.122884	0.04949
234.3749	0.04913
234.626916	0.04901
234.878932	0.04909
235.130948	0.0485
235.382964	0.04731
235.63498	0.04765
235.886996	0.04866
236.139012	0.04829
236.391028	0.0477
236.643044	0.04722
236.89506	0.04641
237.147076	0.0459
237.399092	0.04604
237.651108	0.04684
237.903124	0.04633
238.15514	0.04489
238.407156	0.04383
238.659172	0.04266
238.911188	0.0435
239.163204	0.04401
239.41522	0.04328
239.667236	0.0436
239.919252	0.04397
240.171268	0.0434
240.423284	0.04257
240.6753	0.04243
240.927316	0.0426
241.179332	0.04237
241.431348	0.04199
241.683364	0.04147
241.93538	0.04096
242.187396	0.04078
242.439412	0.0404
242.691428	0.04045
242.943444	0.04052
243.19546	0.04067
243.447476	0.04102
243.699492	0.04074
243.951508	0.04039
244.203524	0.03936
244.45554	0.0385
244.707556	0.03834
244.959572	0.03813
245.211588	0.03739
245.463604	0.0364
245.71562	0.03594
245.967636	0.0357
246.219652	0.03606
246.471668	0.03582
246.723684	0.03539
