# xout	st_am	st_am2	st_am3	st_am4	st_am5	st_am6	st_am7	st_am8	st_am9	st_atm	st_atm2
    716.4268799   6546.0317383   8492.9599609   8600.6582031   5685.5219727   3175.2214355   1474.7054443    850.6231079   2893.8549805   4888.9599609     40.6143036    247.4248199
    716.5101318   6547.7387695   8495.1884766   8602.9160156   5687.0151367   3176.0554199   1475.0922852    850.8461304   2894.6145020   4890.2177734     40.6797028    247.2807007
    716.5933838   6549.4462891   8497.4160156   8605.1757812   5688.5087891   3176.8891602   1475.4792480    851.0691528   2895.3745117   4891.4755859     40.7647858    247.1468506
    716.6766357   6551.1533203   8499.6455078   8607.4345703   5690.0019531   3177.7231445   1475.8662109    851.2921753   2896.1342773   4892.7333984     40.9564476    247.0241241
    716.7598877   6552.8608398   8501.8740234   8609.6943359   5691.4951172   3178.5566406   1476.2531738    851.5151978   2896.8940430   4893.9916992     41.2525291    246.9104156
    716.8431396   6554.5683594   8504.1015625   8611.9521484   5692.9887695   3179.3906250   1476.6401367    851.7381592   2897.6538086   4895.2495117     41.8392220    246.8128357
    716.9263916   6556.2753906   8506.3310547   8614.2119141   5694.4819336   3180.2243652   1477.0269775    851.9611816   2898.4135742   4896.5073242     42.0114517    246.7187653
    717.0097046   6557.9838867   8508.5615234   8616.4726562   5695.9765625   3181.0585938   1477.4143066    852.1843872   2899.1740723   4897.7661133     41.8841362    246.6280212
    717.0929565   6559.6914062   8510.7890625   8618.7304688   5697.4697266   3181.8925781   1477.8011475    852.4074097   2899.9338379   4899.0244141     41.4345093    246.5467682
    717.1762085   6561.3989258   8513.0185547   8620.9902344   5698.9633789   3182.7263184   1478.1881104    852.6304321   2900.6936035   4900.2817383     41.2888565    246.4782257
    717.2593994   6563.1049805   8515.2451172   8623.2480469   5700.4550781   3183.5595703   1478.5748291    852.8532715   2901.4528809   4901.5390625     41.3377380    246.4194641
    717.3426514   6564.8120117   8517.4736328   8625.5068359   5701.9482422   3184.3935547   1478.9616699    853.0762329   2902.2126465   4902.7968750     41.4208870    246.3748322
    717.4259644   6566.5205078   8519.7041016   8627.7666016   5703.4428711   3185.2280273   1479.3489990    853.2994385   2902.9731445   4904.0561523     41.5132561    246.3385468
    717.5092163   6568.2280273   8521.9326172   8630.0263672   5704.9360352   3186.0615234   1479.7358398    853.5224609   2903.7326660   4905.3134766     41.6125603    246.3088989
    717.5924683   6569.9350586   8524.1611328   8632.2851562   5706.4296875   3186.8955078   1480.1228027    853.7454834   2904.4924316   4906.5717773     41.7215195    246.2899170
    717.6757202   6571.6420898   8526.3896484   8634.5439453   5707.9228516   3187.7292480   1480.5096436    853.9685059   2905.2524414   4907.8295898     41.8421478    246.2786407
    717.7589722   6573.3496094   8528.6181641   8636.8027344   5709.4165039   3188.5632324   1480.8966064    854.1914673   2906.0122070   4909.0874023     41.9749527    246.2737427
    717.8422852   6575.0581055   8530.8486328   8639.0644531   5710.9106445   3189.3974609   1481.2838135    854.4146118   2906.7724609   4910.3461914     42.1467743    246.2807617
    717.9254761   6576.7641602   8533.0751953   8641.3203125   5712.4028320   3190.2309570   1481.6704102    854.6375122   2907.5317383   4911.6030273     42.3882065    246.2984467
    718.0087280   6578.4716797   8535.3037109   8643.5800781   5713.8964844   3191.0644531   1482.0573730    854.8605347   2908.2915039   4912.8613281     42.7208557    246.3265076
    718.0919800   6580.1787109   8537.5332031   8645.8388672   5715.3896484   3191.8984375   1482.4443359    855.0835571   2909.0515137   4914.1191406     43.4439507    246.3837738
    718.1752930   6581.8872070   8539.7626953   8648.1005859   5716.8842773   3192.7329102   1482.8315430    855.3066406   2909.8115234   4915.3779297     48.3229828    246.5052795
    718.2585449   6583.5947266   8541.9912109   8650.3583984   5718.3774414   3193.5668945   1483.2185059    855.5296631   2910.5715332   4916.6357422     55.5774727    246.6613312
    718.3417969   6585.3022461   8544.2197266   8652.6181641   5719.8706055   3194.4003906   1483.6054688    855.7526855   2911.3312988   4917.8940430     59.7963448    246.7522430
    718.4250488   6587.0092773   8546.4482422   8654.8769531   5721.3642578   3195.2343750   1483.9924316    855.9757080   2912.0908203   4919.1513672     57.2181473    246.7234344
    718.5082397   6588.7148438   8548.6748047   8657.1337891   5722.8559570   3196.0673828   1484.3790283    856.1986084   2912.8500977   4920.4086914     50.3849907    246.6169739
    718.5915527   6590.4238281   8550.9052734   8659.3945312   5724.3510742   3196.9020996   1484.7662354    856.4216919   2913.6105957   4921.6674805     45.8111763    246.5256653
    718.6748047   6592.1313477   8553.1337891   8661.6542969   5725.8437500   3197.7358398   1485.1531982    856.6447144   2914.3706055   4922.9257812     43.7462845    246.4800262
    718.7580566   6593.8388672   8555.3623047   8663.9130859   5727.3374023   3198.5698242   1485.5401611    856.8677368   2915.1301270   4924.1831055     43.3980484    246.4673920
    718.8413086   6595.5454102   8557.5917969   8666.1718750   5728.8305664   3199.4033203   1485.9271240    857.0907593   2915.8898926   4925.4414062     43.3670464    246.4767303
    718.9246216   6597.2543945   8559.8212891   8668.4326172   5730.3251953   3200.2380371   1486.3142090    857.3139648   2916.6503906   4926.7001953     43.3804817    246.4929962
    719.0078735   6598.9619141   8562.0498047   8670.6914062   5731.8183594   3201.0717773   1486.7011719    857.5369263   2917.4101562   4927.9584961     43.4260674    246.5147095
    719.0910645   6600.6674805   8564.2773438   8672.9482422   5733.3105469   3201.9050293   1487.0877686    857.7597656   2918.1691895   4929.2148438     43.4907227    246.5433197
    719.1743164   6602.3750000   8566.5048828   8675.2080078   5734.8041992   3202.7387695   1487.4747314    857.9827881   2918.9291992   4930.4731445     43.5803413    246.5757141
    719.2575684   6604.0820312   8568.7333984   8677.4667969   5736.2973633   3203.5727539   1487.8616943    858.2058105   2919.6889648   4931.7309570     43.6890373    246.6110077
    719.3408813   6605.7910156   8570.9648438   8679.7265625   5737.7919922   3204.4069824   1488.2489014    858.4290161   2920.4494629   4932.9897461     43.8171730    246.6496735
    719.4241333   6607.4980469   8573.1923828   8681.9863281   5739.2851562   3205.2409668   1488.6358643    858.6520386   2921.2089844   4934.2475586     44.0004616    246.6945801
    719.5073853   6609.2050781   8575.4208984   8684.2451172   5740.7783203   3206.0747070   1489.0228271    858.8750000   2921.9689941   4935.5058594     44.2570229    246.7460327
    719.5906372   6610.9125977   8577.6503906   8686.5048828   5742.2719727   3206.9086914   1489.4096680    859.0980225   2922.7287598   4936.7636719     44.8722229    246.8196259
    719.6738892   6612.6201172   8579.8789062   8688.7626953   5743.7651367   3207.7421875   1489.7966309    859.3210449   2923.4885254   4938.0214844     48.9992104    246.9393768
    719.7571411   6614.3271484   8582.1064453   8691.0224609   5745.2587891   3208.5761719   1490.1835938    859.5440674   2924.2482910   4939.2792969     55.1801987    247.0851746
    719.8403931   6616.0346680   8584.3359375   8693.2812500   5746.7519531   3209.4099121   1490.5705566    859.7670898   2925.0080566   4940.5375977     56.9452057    247.1631012
    719.9236450   6617.7421875   8586.5644531   8695.5400391   5748.2451172   3210.2438965   1490.9575195    859.9900513   2925.7678223   4941.7954102     54.0624313    247.1573639
    720.0068970   6619.4487305   8588.7919922   8697.7988281   5749.7382812   3211.0776367   1491.3443604    860.2130737   2926.5278320   4943.0532227     48.2197075    247.0946655
    720.0902100   6621.1577148   8591.0234375   8700.0605469   5751.2329102   3211.9118652   1491.7316895    860.4362183   2927.2878418   4944.3120117     46.2121620    247.0603333
    720.1734619   6622.8652344   8593.2519531   8702.3193359   5752.7265625   3212.7458496   1492.1185303    860.6592407   2928.0478516   4945.5703125     45.2541275    247.0527802
    720.2567139   6624.5722656   8595.4794922   8704.5781250   5754.2197266   3213.5795898   1492.5054932    860.8822632   2928.8076172   4946.8281250     45.0668030    247.0655975
    720.3399048   6626.2783203   8597.7070312   8706.8349609   5755.7119141   3214.4128418   1492.8922119    861.1051636   2929.5668945   4948.0849609     45.0885696    247.0915527
    720.4231567   6627.9853516   8599.9355469   8709.0947266   5757.2050781   3215.2468262   1493.2790527    861.3281250   2930.3266602   4949.3427734     45.1683655    247.1210022
    720.5064697   6629.6943359   8602.1650391   8711.3544922   5758.6992188   3216.0810547   1493.6662598    861.5512695   2931.0869141   4950.6020508     45.2882347    247.1532135
    720.5897217   6631.4018555   8604.3945312   8713.6142578   5760.1928711   3216.9147949   1494.0531006    861.7742920   2931.8469238   4951.8593750     45.3807106    247.1881866
    720.6729736   6633.1083984   8606.6230469   8715.8730469   5761.6860352   3217.7487793   1494.4400635    861.9973145   2932.6064453   4953.1176758     45.4473000    247.2239227
    720.7562256   6634.8159180   8608.8505859   8718.1328125   5763.1796875   3218.5825195   1494.8270264    862.2203369   2933.3662109   4954.3754883     45.4965744    247.2601471
    720.8395386   6636.5249023   8611.0820312   8720.3925781   5764.6738281   3219.4169922   1495.2142334    862.4434814   2934.1267090   4955.6342773     45.5671921    247.2954712
    720.9227295   6638.2304688   8613.3085938   8722.6503906   5766.1665039   3220.2500000   1495.6009521    862.6663208   2934.8859863   4956.8911133     45.6486053    247.3315125
    721.0059814   6639.9379883   8615.5371094   8724.9091797   5767.6596680   3221.0839844   1495.9877930    862.8893433   2935.6455078   4958.1494141     45.7408829    247.3683319
    721.0892334   6641.6450195   8617.7656250   8727.1679688   5769.1528320   3221.9177246   1496.3747559    863.1123657   2936.4055176   4959.4072266     45.8680611    247.4076233
    721.1724854   6643.3525391   8619.9941406   8729.4267578   5770.6464844   3222.7517090   1496.7617188    863.3353882   2937.1652832   4960.6655273     45.9912300    247.4467163
    721.2557983   6645.0610352   8622.2236328   8731.6884766   5772.1406250   3223.5859375   1497.1489258    863.5585327   2937.9257812   4961.9238281     46.1105690    247.4856720
    721.3390503   6646.7685547   8624.4531250   8733.9462891   5773.6342773   3224.4199219   1497.5358887    863.7815552   2938.6853027   4963.1816406     46.2178307    247.5239563
    721.4223022   6648.4755859   8626.6816406   8736.2060547   5775.1274414   3225.2536621   1497.9228516    864.0045776   2939.4453125   4964.4399414     46.3335114    247.5622559
    721.5055542   6650.1831055   8628.9101562   8738.4648438   5776.6206055   3226.0876465   1498.3098145    864.2276001   2940.2050781   4965.6977539     46.4568176    247.6005859
    721.5888062   6651.8901367   8631.1386719   8740.7246094   5778.1137695   3226.9213867   1498.6966553    864.4506226   2940.9648438   4966.9555664     46.5972481    247.6395569
    721.6720581   6653.5976562   8633.3671875   8742.9824219   5779.6069336   3227.7553711   1499.0836182    864.6736450   2941.7246094   4968.2133789     46.7673225    247.6783295
    721.7553101   6655.3051758   8635.5966797   8745.2421875   5781.1005859   3228.5888672   1499.4704590    864.8966064   2942.4843750   4969.4716797     46.9548950    247.7169037
    721.8385620   6657.0117188   8637.8242188   8747.5009766   5782.5937500   3229.4228516   1499.8574219    865.1196289   2943.2441406   4970.7290039     47.0645866    247.7545319
    721.9218140   6658.7192383   8640.0527344   8749.7597656   5784.0874023   3230.2565918   1500.2443848    865.3426514   2944.0041504   4971.9873047     47.1440201    247.7921600
    722.0051270   6660.4282227   8642.2832031   8752.0205078   5785.5815430   3231.0913086   1500.6315918    865.5658569   2944.7641602   4973.2460938     47.2051888    247.8298798
    722.0883789   6662.1352539   8644.5117188   8754.2792969   5787.0747070   3231.9248047   1501.0185547    865.7888794   2945.5241699   4974.5043945     47.3462830    247.8684998
    722.1715698   6663.8413086   8646.7382812   8756.5371094   5788.5673828   3232.7583008   1501.4051514    866.0116577   2946.2834473   4975.7607422     47.4887276    247.9071045
    722.2548218   6665.5483398   8648.9677734   8758.7958984   5790.0605469   3233.5917969   1501.7921143    866.2346802   2947.0432129   4977.0190430     47.6319389    247.9456787
    722.3380737   6667.2558594   8651.1953125   8761.0546875   5791.5541992   3234.4257812   1502.1790771    866.4577026   2947.8029785   4978.2768555     47.7673798    247.9833069
    722.4213867   6668.9643555   8653.4257812   8763.3154297   5793.0483398   3235.2602539   1502.5662842    866.6809082   2948.5632324   4979.5361328     47.9080925    248.0207825
    722.5046387   6670.6718750   8655.6552734   8765.5742188   5794.5419922   3236.0942383   1502.9532471    866.9039307   2949.3232422   4980.7934570     48.0533028    248.0580750
    722.5878906   6672.3789062   8657.8828125   8767.8330078   5796.0351562   3236.9277344   1503.3400879    867.1268921   2950.0830078   4982.0517578     48.2067528    248.0953674
    722.6711426   6674.0864258   8660.1113281   8770.0927734   5797.5283203   3237.7617188   1503.7270508    867.3498535   2950.8425293   4983.3095703     48.3663483    248.1330414
    722.7543945   6675.7934570   8662.3408203   8772.3515625   5799.0219727   3238.5954590   1504.1140137    867.5728760   2951.6025391   4984.5678711     48.5328026    248.1710663
    722.8376465   6677.5009766   8664.5683594   8774.6103516   5800.5151367   3239.4294434   1504.5009766    867.7958984   2952.3623047   4985.8251953     48.7336426    248.2100220
    722.9208984   6679.2084961   8666.7968750   8776.8691406   5802.0083008   3240.2631836   1504.8879395    868.0189209   2953.1220703   4987.0834961     49.4518471    248.2511902
    723.0041504   6680.9155273   8669.0263672   8779.1289062   5803.5014648   3241.0971680   1505.2749023    868.2419434   2953.8818359   4988.3413086     50.5526123    248.2942505
    723.0874023   6682.6225586   8671.2548828   8781.3867188   5804.9951172   3241.9306641   1505.6617432    868.4649048   2954.6416016   4989.5991211     50.9198875    248.3395386
    723.1707153   6684.3315430   8673.4843750   8783.6484375   5806.4897461   3242.7651367   1506.0489502    868.6881104   2955.4020996   4990.8579102     51.1944504    248.3908997
    723.2539673   6686.0385742   8675.7138672   8785.9072266   5807.9824219   3243.5991211   1506.4357910    868.9111328   2956.1616211   4992.1162109     53.0718231    248.4518738
    723.3372192   6687.7456055   8677.9423828   8788.1660156   5809.4760742   3244.4326172   1506.8227539    869.1341553   2956.9216309   4993.3740234     88.5119019    248.6063843
    723.4204102   6689.4516602   8680.1689453   8790.4228516   5810.9682617   3245.2661133   1507.2094727    869.3569946   2957.6809082   4994.6308594    104.7156525    248.6930237
    723.5037231   6691.1606445   8682.3994141   8792.6845703   5812.4628906   3246.1003418   1507.5966797    869.5801392   2958.4411621   4995.8896484    103.3539352    248.7178345
    723.5869751   6692.8681641   8684.6279297   8794.9433594   5813.9560547   3246.9343262   1507.9836426    869.8031616   2959.2009277   4997.1479492     68.1780624    248.6245880
    723.6702271   6694.5747070   8686.8554688   8797.2021484   5815.4492188   3247.7680664   1508.3704834    870.0261841   2959.9606934   4998.4057617     51.6200409    248.5845337
    723.7534790   6696.2822266   8689.0849609   8799.4609375   5816.9428711   3248.6020508   1508.7574463    870.2492065   2960.7204590   4999.6635742     50.7503281    248.5897980
    723.8367310   6697.9897461   8691.3134766   8801.7207031   5818.4360352   3249.4355469   1509.1444092    870.4722290   2961.4804688   5000.9213867     50.6888237    248.6091156
    723.9200439   6699.6987305   8693.5429688   8803.9804688   5819.9306641   3250.2702637   1509.5316162    870.6953735   2962.2407227   5002.1806641     50.6959953    248.6311493
    724.0032349   6701.4042969   8695.7705078   8806.2382812   5821.4228516   3251.1032715   1509.9183350    870.9182129   2963.0000000   5003.4375000     50.7626343    248.6555176
    724.0864868   6703.1118164   8697.9990234   8808.4970703   5822.9165039   3251.9372559   1510.3051758    871.1412354   2963.7597656   5004.6953125     50.8586388    248.6818237
    724.1697388   6704.8188477   8700.2275391   8810.7568359   5824.4096680   3252.7709961   1510.6921387    871.3642578   2964.5195312   5005.9531250     50.9745827    248.7084961
    724.2529907   6706.5263672   8702.4560547   8813.0146484   5825.9023438   3253.6049805   1511.0791016    871.5872803   2965.2792969   5007.2114258     51.1085625    248.7354736
    724.3363037   6708.2348633   8704.6865234   8815.2753906   5827.3974609   3254.4392090   1511.4663086    871.8104248   2966.0395508   5008.4697266     51.2662926    248.7628174
    724.4195557   6709.9418945   8706.9140625   8817.5351562   5828.8906250   3255.2731934   1511.8532715    872.0334473   2966.7995605   5009.7280273     51.4173317    248.7897644
    724.5028076   6711.6494141   8709.1435547   8819.7929688   5830.3842773   3256.1069336   1512.2401123    872.2564697   2967.5593262   5010.9858398     51.5622978    248.8164062
    724.5859985   6713.3549805   8711.3701172   8822.0507812   5831.8759766   3256.9401855   1512.6267090    872.4793091   2968.3183594   5012.2431641     51.6968651    248.8430176
    724.6693115   6715.0639648   8713.6005859   8824.3115234   5833.3701172   3257.7744141   1513.0139160    872.7025146   2969.0788574   5013.5014648     51.8426743    248.8698578
    724.7525635   6716.7714844   8715.8291016   8826.5703125   5834.8637695   3258.6083984   1513.4008789    872.9255371   2969.8386230   5014.7592773     51.9982185    248.8968201
    724.8358154   6718.4785156   8718.0576172   8828.8291016   5836.3569336   3259.4421387   1513.7878418    873.1484985   2970.5986328   5016.0175781     52.1578598    248.9234619
    724.9190674   6720.1855469   8720.2861328   8831.0888672   5837.8505859   3260.2761230   1514.1748047    873.3715210   2971.3581543   5017.2753906     52.3198509    248.9499207
    725.0023193   6721.8930664   8722.5146484   8833.3476562   5839.3437500   3261.1098633   1514.5617676    873.5945435   2972.1179199   5018.5332031     52.4841423    248.9762115
    725.0856323   6723.6020508   8724.7451172   8835.6083984   5840.8383789   3261.9443359   1514.9489746    873.8176880   2972.8784180   5019.7919922     52.6561661    249.0018768
    725.1688843   6725.3085938   8726.9736328   8837.8671875   5842.3315430   3262.7780762   1515.3359375    874.0407104   2973.6379395   5021.0502930     52.8287811    249.0273438
    725.2520752   6727.0146484   8729.2001953   8840.1250000   5843.8237305   3263.6113281   1515.7225342    874.2635498   2974.3972168   5022.3066406     53.0019112    249.0526276
    725.3353271   6728.7221680   8731.4287109   8842.3828125   5845.3173828   3264.4450684   1516.1094971    874.4865112   2975.1572266   5023.5649414     53.1748085    249.0776062
    725.4186401   6730.4311523   8733.6601562   8844.6445312   5846.8115234   3265.2797852   1516.4967041    874.7097168   2975.9174805   5024.8237305     53.4035721    249.1024170
    725.5018921   6732.1381836   8735.8876953   8846.9033203   5848.3051758   3266.1132812   1516.8836670    874.9327393   2976.6772461   5026.0820312     53.6804848    249.1270447
    725.5851440   6733.8452148   8738.1162109   8849.1630859   5849.7983398   3266.9472656   1517.2706299    875.1557617   2977.4370117   5027.3393555     53.8579102    249.1510315
    725.6683960   6735.5527344   8740.3457031   8851.4208984   5851.2919922   3267.7810059   1517.6574707    875.3787231   2978.1967773   5028.5976562     53.9826736    249.1746521
    725.7516479   6737.2602539   8742.5732422   8853.6806641   5852.7851562   3268.6149902   1518.0444336    875.6017456   2978.9567871   5029.8554688     54.0611877    249.1979523
    725.8348999   6738.9672852   8744.8017578   8855.9394531   5854.2783203   3269.4487305   1518.4313965    875.8247681   2979.7163086   5031.1137695     54.2447739    249.2209320
    725.9181519   6740.6748047   8747.0312500   8858.1982422   5855.7714844   3270.2827148   1518.8182373    876.0477905   2980.4763184   5032.3710938     54.4300880    249.2437286
    726.0014038   6742.3818359   8749.2587891   8860.4570312   5857.2646484   3271.1162109   1519.2052002    876.2708130   2981.2360840   5033.6293945     54.6170731    249.2663727
    726.0846558   6744.0893555   8751.4882812   8862.7167969   5858.7583008   3271.9501953   1519.5920410    876.4938354   2981.9958496   5034.8872070     54.8079529    249.2886810
    726.1679077   6745.7963867   8753.7167969   8864.9755859   5860.2514648   3272.7839355   1519.9790039    876.7167969   2982.7556152   5036.1455078     55.0032768    249.3108215
    726.2512207   6747.5048828   8755.9462891   8867.2353516   5861.7456055   3273.6181641   1520.3662109    876.9400024   2983.5158691   5037.4038086     55.2032013    249.3328094
    726.3344727   6749.2124023   8758.1748047   8869.4951172   5863.2392578   3274.4521484   1520.7531738    877.1630249   2984.2758789   5038.6621094     55.4210854    249.3544464
    726.4176636   6750.9179688   8760.4023438   8871.7529297   5864.7314453   3275.2851562   1521.1398926    877.3858643   2985.0351562   5039.9189453     55.6796989    249.3760834
    726.5009155   6752.6254883   8762.6298828   8874.0107422   5866.2250977   3276.1191406   1521.5267334    877.6088867   2985.7946777   5041.1767578     56.0041885    249.3977661
    726.5842285   6754.3344727   8764.8603516   8876.2714844   5867.7192383   3276.9536133   1521.9140625    877.8320312   2986.5551758   5042.4355469     58.7425194    249.4224396
    726.6674805   6756.0419922   8767.0898438   8878.5312500   5869.2128906   3277.7875977   1522.3009033    878.0550537   2987.3149414   5043.6938477     60.2305145    249.4450378
    726.7507324   6757.7485352   8769.3173828   8880.7890625   5870.7060547   3278.6210938   1522.6878662    878.2780762   2988.0749512   5044.9516602     60.4974899    249.4656372
    726.8339844   6759.4560547   8771.5468750   8883.0488281   5872.1992188   3279.4550781   1523.0748291    878.5010986   2988.8344727   5046.2094727     58.1829872    249.4816284
    726.9172363   6761.1635742   8773.7753906   8885.3076172   5873.6928711   3280.2888184   1523.4617920    878.7241211   2989.5942383   5047.4672852     57.0894661    249.4989624
    727.0005493   6762.8715820   8776.0048828   8887.5693359   5875.1870117   3281.1235352   1523.8489990    878.9472046   2990.3547363   5048.7265625     57.1842422    249.5176239
    727.0837402   6764.5781250   8778.2324219   8889.8251953   5876.6796875   3281.9565430   1524.2357178    879.1701050   2991.1140137   5049.9833984     57.6600266    249.5369415
    727.1669922   6766.2851562   8780.4609375   8892.0849609   5878.1723633   3282.7905273   1524.6225586    879.3931274   2991.8735352   5051.2412109     57.9801369    249.5560913
    727.2502441   6767.9926758   8782.6894531   8894.3437500   5879.6660156   3283.6240234   1525.0095215    879.6161499   2992.6335449   5052.4990234     58.1461487    249.5750732
    727.3335571   6769.7011719   8784.9189453   8896.6044922   5881.1606445   3284.4587402   1525.3966064    879.8392944   2993.3937988   5053.7583008     58.0436440    249.5940552
    727.4168091   6771.4082031   8787.1484375   8898.8632812   5882.6538086   3285.2924805   1525.7835693    880.0623169   2994.1535645   5055.0156250     58.0781937    249.6135406
    727.5000610   6773.1157227   8789.3769531   8901.1230469   5884.1469727   3286.1264648   1526.1705322    880.2852783   2994.9133301   5056.2739258     58.2485619    249.6335144
    727.5833130   6774.8232422   8791.6054688   8903.3818359   5885.6401367   3286.9599609   1526.5574951    880.5083008   2995.6733398   5057.5317383     58.4673805    249.6555023
    727.6665039   6776.5288086   8793.8320312   8905.6386719   5887.1328125   3287.7934570   1526.9440918    880.7312012   2996.4326172   5058.7890625     58.6832314    249.6799469
    727.7498169   6778.2377930   8796.0625000   8907.8994141   5888.6269531   3288.6276855   1527.3312988    880.9543457   2997.1926270   5060.0473633     58.8965797    249.7069397
    727.8330688   6779.9448242   8798.2910156   8910.1591797   5890.1201172   3289.4616699   1527.7182617    881.1773682   2997.9526367   5061.3056641     59.1096725    249.7531738
    727.9163208   6781.6518555   8800.5195312   8912.4169922   5891.6137695   3290.2954102   1528.1052246    881.4003296   2998.7124023   5062.5634766     59.3513412    249.8659058
    727.9995728   6783.3593750   8802.7480469   8914.6767578   5893.1069336   3291.1293945   1528.4921875    881.6233521   2999.4721680   5063.8217773     59.6220093    250.0460663
    728.0828247   6785.0668945   8804.9765625   8916.9355469   5894.6005859   3291.9628906   1528.8791504    881.8463745   3000.2319336   5065.0791016     59.8733978    250.1821747
    728.1661377   6786.7753906   8807.2070312   8919.1953125   5896.0947266   3292.7976074   1529.2663574    882.0695801   3000.9921875   5066.3378906     60.2441521    250.1858521
    728.2493286   6788.4814453   8809.4335938   8921.4531250   5897.5874023   3293.6306152   1529.6529541    882.2924194   3001.7514648   5067.5952148     60.7364731    250.0540771
    728.3325806   6790.1884766   8811.6621094   8923.7128906   5899.0805664   3294.4645996   1530.0399170    882.5154419   3002.5114746   5068.8530273     60.9567146    249.9228516
    728.4158325   6791.8959961   8813.8906250   8925.9716797   5900.5737305   3295.2983398   1530.4268799    882.7384033   3003.2709961   5070.1108398     61.0345306    249.8502808
    728.4991455   6793.6049805   8816.1210938   8928.2314453   5902.0683594   3296.1328125   1530.8140869    882.9616089   3004.0314941   5071.3696289     60.9666481    249.8386230
    728.5823975   6795.3115234   8818.3496094   8930.4912109   5903.5615234   3296.9665527   1531.2009277    883.1846313   3004.7912598   5072.6279297     61.2016411    249.8441010
    728.6656494   6797.0190430   8820.5781250   8932.7500000   5905.0551758   3297.8005371   1531.5878906    883.4076538   3005.5512695   5073.8852539     61.4429626    249.8520355
    728.7489014   6798.7265625   8822.8066406   8935.0087891   5906.5483398   3298.6342773   1531.9747314    883.6306763   3006.3107910   5075.1435547     61.6876221    249.8623657
    728.8321533   6800.4335938   8825.0361328   8937.2675781   5908.0415039   3299.4682617   1532.3616943    883.8536377   3007.0705566   5076.4013672     61.9318199    249.8743286
    728.9154053   6802.1411133   8827.2636719   8939.5273438   5909.5346680   3300.3017578   1532.7486572    884.0766602   3007.8305664   5077.6596680     62.1799278    249.8864746
    728.9986572   6803.8481445   8829.4931641   8941.7861328   5911.0278320   3301.1357422   1533.1356201    884.2996826   3008.5903320   5078.9169922     62.4321785    249.8988037
    729.0819092   6805.5556641   8831.7216797   8944.0449219   5912.5214844   3301.9694824   1533.5225830    884.5227051   3009.3498535   5080.1752930     62.6955109    249.9111328
    729.1651611   6807.2626953   8833.9492188   8946.3037109   5914.0146484   3302.8032227   1533.9094238    884.7457275   3010.1098633   5081.4331055     62.9579735    249.9236145
    729.2484741   6808.9716797   8836.1796875   8948.5654297   5915.5092773   3303.6376953   1534.2967529    884.9688721   3010.8703613   5082.6923828     63.2195091    249.9362640
    729.3317261   6810.6787109   8838.4091797   8950.8232422   5917.0024414   3304.4714355   1534.6835938    885.1918945   3011.6298828   5083.9497070     63.4886665    249.9489288
    729.4149780   6812.3862305   8840.6367188   8953.0830078   5918.4956055   3305.3054199   1535.0705566    885.4148560   3012.3896484   5085.2080078     63.7699661    249.9614258
    729.4981689   6814.0917969   8842.8642578   8955.3398438   5919.9882812   3306.1384277   1535.4572754    885.6377563   3013.1489258   5086.4648438     64.0640335    249.9737244
    729.5814209   6815.7993164   8845.0927734   8957.5996094   5921.4814453   3306.9724121   1535.8441162    885.8607788   3013.9089355   5087.7231445     64.3349609    249.9857330
    729.6647339   6817.5083008   8847.3222656   8959.8593750   5922.9760742   3307.8066406   1536.2314453    886.0838623   3014.6689453   5088.9814453     64.6085815    249.9975739
    729.7479858   6819.2148438   8849.5517578   8962.1191406   5924.4692383   3308.6406250   1536.6182861    886.3068848   3015.4289551   5090.2397461     64.8853073    250.0092316
    729.8312378   6820.9223633   8851.7802734   8964.3779297   5925.9628906   3309.4743652   1537.0052490    886.5299072   3016.1887207   5091.4975586     65.2824326    250.0208740
    729.9144897   6822.6298828   8854.0078125   8966.6367188   5927.4560547   3310.3083496   1537.3922119    886.7529297   3016.9484863   5092.7553711     67.3979721    250.0326843
    729.9978027   6824.3383789   8856.2382812   8968.8974609   5928.9501953   3311.1425781   1537.7792969    886.9761353   3017.7087402   5094.0141602     71.4174957    250.0446777
    730.0809937   6826.0444336   8858.4658203   8971.1552734   5930.4428711   3311.9760742   1538.1660156    887.1989746   3018.4680176   5095.2714844     71.8349075    250.0560150
    730.1642456   6827.7514648   8860.6933594   8973.4140625   5931.9355469   3312.8095703   1538.5528564    887.4219360   3019.2277832   5096.5292969     70.4051819    250.0670319
    730.2474976   6829.4589844   8862.9228516   8975.6728516   5933.4291992   3313.6435547   1538.9398193    887.6449585   3019.9877930   5097.7871094     67.0133972    250.0776825
    730.3307495   6831.1665039   8865.1513672   8977.9316406   5934.9223633   3314.4772949   1539.3267822    887.8679810   3020.7473145   5099.0449219     67.0564117    250.0883331
    730.4140625   6832.8745117   8867.3808594   8980.1923828   5936.4169922   3315.3120117   1539.7139893    888.0911865   3021.5078125   5100.3041992     67.2525864    250.0988464
    730.4973145   6834.5820312   8869.6103516   8982.4511719   5937.9101562   3316.1455078   1540.1009521    888.3142090   3022.2675781   5101.5620117     67.5013733    250.1091614
    730.5805664   6836.2895508   8871.8388672   8984.7099609   5939.4033203   3316.9794922   1540.4879150    888.5371704   3023.0275879   5102.8198242     67.9487762    250.1194916
    730.6638184   6837.9965820   8874.0673828   8986.9697266   5940.8969727   3317.8132324   1540.8748779    888.7601929   3023.7871094   5104.0776367     68.3262329    250.1298218
