icm	trans	
128.780186	0.6018
129.032202	0.60275
129.284218	0.60335
129.536234	0.60321
129.78825	0.60198
130.040266	0.60017
130.292282	0.59898
130.544298	0.59772
130.796314	0.59667
131.04833	0.59722
131.300346	0.59798
131.552362	0.59556
131.804378	0.59033
132.056394	0.58976
132.30841	0.58877
132.560426	0.57431
132.812442	0.56744
133.064458	0.57784
133.316474	0.57993
133.56849	0.57993
133.820506	0.58245
134.072522	0.58265
134.324538	0.58068
134.576554	0.579
134.82857	0.57825
135.080586	0.57712
135.332602	0.5742
135.584618	0.57232
135.836634	0.5707
136.08865	0.56818
136.340666	0.56562
136.592682	0.56316
136.844698	0.56262
137.096714	0.56154
137.34873	0.56037
137.600746	0.55939
137.852762	0.55959
138.104778	0.56006
138.356794	0.55815
138.60881	0.55555
138.860826	0.55062
139.112842	0.54331
139.364858	0.54819
139.616874	0.54736
139.86889	0.54382
140.120906	0.54912
140.372922	0.55065
140.624938	0.54495
140.876954	0.54542
141.12897	0.55057
141.380986	0.55078
141.633002	0.5522
141.885018	0.55409
142.137034	0.5542
142.38905	0.554
142.641066	0.55244
142.893082	0.54997
143.145098	0.54835
143.397114	0.54716
143.64913	0.54515
143.901146	0.54336
144.153162	0.54101
144.405178	0.53949
144.657194	0.5384
144.90921	0.53749
145.161226	0.53696
145.413242	0.53455
145.665258	0.53235
145.917274	0.53117
146.16929	0.52975
146.421306	0.52785
146.673322	0.52796
146.925338	0.52851
147.177354	0.52804
147.42937	0.52764
147.681386	0.52746
147.933402	0.52733
148.185418	0.52664
148.437434	0.52595
148.68945	0.52338
148.941466	0.51544
149.193482	0.51499
149.445498	0.52322
149.697514	0.52674
149.94953	0.52511
150.201546	0.52053
150.453562	0.50705
150.705578	0.5075
150.957594	0.5162
151.20961	0.51632
151.461626	0.52402
151.713642	0.53321
151.965658	0.53634
152.217674	0.53684
152.46969	0.53749
152.721706	0.53822
152.973722	0.53746
153.225738	0.5314
153.477754	0.51872
153.72977	0.52723
153.981786	0.53504
154.233802	0.53655
154.485818	0.53655
154.737834	0.53687
154.98985	0.53633
155.241866	0.53629
155.493882	0.53634
155.745898	0.5362
155.997914	0.53525
156.24993	0.53149
156.501946	0.52892
156.753962	0.53045
157.005978	0.53283
157.257994	0.53263
157.51001	0.5267
157.762026	0.51899
158.014042	0.52098
158.266058	0.52826
158.518074	0.53263
158.77009	0.53299
159.022106	0.53382
159.274122	0.53568
159.526138	0.53519
159.778154	0.53607
160.03017	0.5377
160.282186	0.53722
160.534202	0.53699
160.786218	0.53718
161.038234	0.53812
161.29025	0.53754
161.542266	0.53605
161.794282	0.53503
162.046298	0.53422
162.298314	0.53351
162.55033	0.53338
162.802346	0.53172
163.054362	0.52829
163.306378	0.52746
163.558394	0.52729
163.81041	0.52791
164.062426	0.52729
164.314442	0.52517
164.566458	0.52284
164.818474	0.52065
165.07049	0.52068
165.322506	0.52092
165.574522	0.51998
165.826538	0.51879
166.078554	0.51827
166.33057	0.51603
166.582586	0.51028
166.834602	0.51087
167.086618	0.51781
167.338634	0.52184
167.59065	0.52455
167.842666	0.52637
168.094682	0.52694
168.346698	0.52652
168.598714	0.52522
168.85073	0.52594
169.102746	0.52803
